"","date","product","Sales"
"2118",2018-06-14,"For Kids: One Smart Goose",231
"2119",2018-06-14,"Getting Started",156
"2120",2018-06-14,"Recipe Book",110
"2121",2018-06-15,"Advanced Techniques",232
"2122",2018-06-15,"For Kids: One Smart Goose",247
"2123",2018-06-15,"Getting Started",167
"2124",2018-06-15,"Recipe Book",116
"2125",2018-06-16,"Advanced Techniques",254
"2126",2018-06-16,"For Kids: One Smart Goose",267
"2127",2018-06-16,"Getting Started",178
"2128",2018-06-16,"Recipe Book",126
"2129",2018-06-17,"Advanced Techniques",258
"2130",2018-06-17,"For Kids: One Smart Goose",282
"2131",2018-06-17,"Getting Started",192
"2132",2018-06-17,"Recipe Book",131
"2133",2018-06-18,"Advanced Techniques",217
"2134",2018-06-18,"For Kids: One Smart Goose",236
"2135",2018-06-18,"Getting Started",164
"2136",2018-06-18,"Recipe Book",110
"2137",2018-06-19,"Advanced Techniques",215
"2138",2018-06-19,"For Kids: One Smart Goose",236
"2139",2018-06-19,"Getting Started",162
"2140",2018-06-19,"Recipe Book",107
"2141",2018-06-20,"Advanced Techniques",211
"2142",2018-06-20,"For Kids: One Smart Goose",231
"2143",2018-06-20,"Getting Started",158
"2144",2018-06-20,"Recipe Book",110
"2145",2018-06-21,"Advanced Techniques",220
"2146",2018-06-21,"For Kids: One Smart Goose",235
"2147",2018-06-21,"Getting Started",159
"2148",2018-06-21,"Recipe Book",110
"2149",2018-06-22,"Advanced Techniques",228
"2150",2018-06-22,"For Kids: One Smart Goose",250
"2151",2018-06-22,"Getting Started",165
"2152",2018-06-22,"Recipe Book",116
"2153",2018-06-23,"Advanced Techniques",247
"2154",2018-06-23,"For Kids: One Smart Goose",271
"2155",2018-06-23,"Getting Started",183
"2156",2018-06-23,"Recipe Book",126
"2157",2018-06-24,"Advanced Techniques",264
"2158",2018-06-24,"For Kids: One Smart Goose",282
"2159",2018-06-24,"Getting Started",189
"2160",2018-06-24,"Recipe Book",128
"2161",2018-06-25,"Advanced Techniques",209
"2162",2018-06-25,"For Kids: One Smart Goose",240
"2163",2018-06-25,"Getting Started",164
"2164",2018-06-25,"Recipe Book",112
"2165",2018-06-26,"Advanced Techniques",215
"2166",2018-06-26,"For Kids: One Smart Goose",239
"2167",2018-06-26,"Getting Started",165
"2168",2018-06-26,"Recipe Book",109
"2169",2018-06-27,"Advanced Techniques",204
"2170",2018-06-27,"For Kids: One Smart Goose",232
"2171",2018-06-27,"Getting Started",166
"2172",2018-06-27,"Recipe Book",109
"2173",2018-06-28,"Advanced Techniques",210
"2174",2018-06-28,"For Kids: One Smart Goose",228
"2175",2018-06-28,"Getting Started",163
"2176",2018-06-28,"Recipe Book",108
"2177",2018-06-29,"Advanced Techniques",218
"2178",2018-06-29,"For Kids: One Smart Goose",252
"2179",2018-06-29,"Getting Started",173
"2180",2018-06-29,"Recipe Book",113
"2181",2018-06-30,"Advanced Techniques",242
"2182",2018-06-30,"For Kids: One Smart Goose",270
"2183",2018-06-30,"Getting Started",186
"2184",2018-06-30,"Recipe Book",124
"2185",2018-07-01,"Advanced Techniques",243
"2186",2018-07-01,"For Kids: One Smart Goose",277
"2187",2018-07-01,"Getting Started",196
"2188",2018-07-01,"Recipe Book",131
"2189",2018-07-02,"Advanced Techniques",207
"2190",2018-07-02,"For Kids: One Smart Goose",233
"2191",2018-07-02,"Getting Started",164
"2192",2018-07-02,"Recipe Book",105
"2193",2018-07-03,"Advanced Techniques",200
"2194",2018-07-03,"For Kids: One Smart Goose",237
"2195",2018-07-03,"Getting Started",167
"2196",2018-07-03,"Recipe Book",108
"2197",2018-07-04,"Advanced Techniques",205
"2198",2018-07-04,"For Kids: One Smart Goose",237
"2199",2018-07-04,"Getting Started",165
"2200",2018-07-04,"Recipe Book",108
"2201",2018-07-05,"Advanced Techniques",201
"2202",2018-07-05,"For Kids: One Smart Goose",234
"2203",2018-07-05,"Getting Started",160
"2204",2018-07-05,"Recipe Book",107
"2205",2018-07-06,"Advanced Techniques",214
"2206",2018-07-06,"For Kids: One Smart Goose",237
"2207",2018-07-06,"Getting Started",173
"2208",2018-07-06,"Recipe Book",115
"2209",2018-07-07,"Advanced Techniques",231
"2210",2018-07-07,"For Kids: One Smart Goose",264
"2211",2018-07-07,"Getting Started",194
"2212",2018-07-07,"Recipe Book",122
"2213",2018-07-08,"Advanced Techniques",238
"2214",2018-07-08,"For Kids: One Smart Goose",276
"2215",2018-07-08,"Getting Started",201
"2216",2018-07-08,"Recipe Book",130
"2217",2018-07-09,"Advanced Techniques",199
"2218",2018-07-09,"For Kids: One Smart Goose",230
"2219",2018-07-09,"Getting Started",167
"2220",2018-07-09,"Recipe Book",109
"2221",2018-07-10,"Advanced Techniques",196
"2222",2018-07-10,"For Kids: One Smart Goose",239
"2223",2018-07-10,"Getting Started",164
"2224",2018-07-10,"Recipe Book",108
"2225",2018-07-11,"Advanced Techniques",200
"2226",2018-07-11,"For Kids: One Smart Goose",234
"2227",2018-07-11,"Getting Started",163
"2228",2018-07-11,"Recipe Book",108
"2229",2018-07-12,"Advanced Techniques",200
"2230",2018-07-12,"For Kids: One Smart Goose",230
"2231",2018-07-12,"Getting Started",163
"2232",2018-07-12,"Recipe Book",110
"2233",2018-07-13,"Advanced Techniques",208
"2234",2018-07-13,"For Kids: One Smart Goose",242
"2235",2018-07-13,"Getting Started",177
"2236",2018-07-13,"Recipe Book",111
"2237",2018-07-14,"Advanced Techniques",228
"2238",2018-07-14,"For Kids: One Smart Goose",264
"2239",2018-07-14,"Getting Started",197
"2240",2018-07-14,"Recipe Book",125
"2241",2018-07-15,"Advanced Techniques",240
"2242",2018-07-15,"For Kids: One Smart Goose",283
"2243",2018-07-15,"Getting Started",209
"2244",2018-07-15,"Recipe Book",128
"2245",2018-07-16,"Advanced Techniques",192
"2246",2018-07-16,"For Kids: One Smart Goose",234
"2247",2018-07-16,"Getting Started",175
"2248",2018-07-16,"Recipe Book",110
"2249",2018-07-17,"Advanced Techniques",206
"2250",2018-07-17,"For Kids: One Smart Goose",238
"2251",2018-07-17,"Getting Started",178
"2252",2018-07-17,"Recipe Book",110
"2253",2018-07-18,"Advanced Techniques",203
"2254",2018-07-18,"For Kids: One Smart Goose",238
"2255",2018-07-18,"Getting Started",171
"2256",2018-07-18,"Recipe Book",113
"2257",2018-07-19,"Advanced Techniques",189
"2258",2018-07-19,"For Kids: One Smart Goose",235
"2259",2018-07-19,"Getting Started",178
"2260",2018-07-19,"Recipe Book",111
"2261",2018-07-20,"Advanced Techniques",206
"2262",2018-07-20,"For Kids: One Smart Goose",243
"2263",2018-07-20,"Getting Started",178
"2264",2018-07-20,"Recipe Book",117
"2265",2018-07-21,"Advanced Techniques",228
"2266",2018-07-21,"For Kids: One Smart Goose",265
"2267",2018-07-21,"Getting Started",200
"2268",2018-07-21,"Recipe Book",129
"2269",2018-07-22,"Advanced Techniques",224
"2270",2018-07-22,"For Kids: One Smart Goose",273
"2271",2018-07-22,"Getting Started",210
"2272",2018-07-22,"Recipe Book",132
"2273",2018-07-23,"Advanced Techniques",197
"2274",2018-07-23,"For Kids: One Smart Goose",238
"2275",2018-07-23,"Getting Started",170
"2276",2018-07-23,"Recipe Book",111
"2277",2018-07-24,"Advanced Techniques",196
"2278",2018-07-24,"For Kids: One Smart Goose",239
"2279",2018-07-24,"Getting Started",172
"2280",2018-07-24,"Recipe Book",110
"2281",2018-07-25,"Advanced Techniques",190
"2282",2018-07-25,"For Kids: One Smart Goose",232
"2283",2018-07-25,"Getting Started",176
"2284",2018-07-25,"Recipe Book",108
"2285",2018-07-26,"Advanced Techniques",194
"2286",2018-07-26,"For Kids: One Smart Goose",239
"2287",2018-07-26,"Getting Started",179
"2288",2018-07-26,"Recipe Book",112
"2289",2018-07-27,"Advanced Techniques",199
"2290",2018-07-27,"For Kids: One Smart Goose",249
"2291",2018-07-27,"Getting Started",185
"2292",2018-07-27,"Recipe Book",117
"2293",2018-07-28,"Advanced Techniques",215
"2294",2018-07-28,"For Kids: One Smart Goose",274
"2295",2018-07-28,"Getting Started",199
"2296",2018-07-28,"Recipe Book",124
"2297",2018-07-29,"Advanced Techniques",225
"2298",2018-07-29,"For Kids: One Smart Goose",275
"2299",2018-07-29,"Getting Started",209
"2300",2018-07-29,"Recipe Book",136
"2301",2018-07-30,"Advanced Techniques",187
"2302",2018-07-30,"For Kids: One Smart Goose",241
"2303",2018-07-30,"Getting Started",178
"2304",2018-07-30,"Recipe Book",108
"2305",2018-07-31,"Advanced Techniques",182
"2306",2018-07-31,"For Kids: One Smart Goose",230
"2307",2018-07-31,"Getting Started",174
"2308",2018-07-31,"Recipe Book",111
"2309",2018-08-01,"Advanced Techniques",186
"2310",2018-08-01,"For Kids: One Smart Goose",241
"2311",2018-08-01,"Getting Started",176
"2312",2018-08-01,"Recipe Book",110
"2313",2018-08-02,"Advanced Techniques",188
"2314",2018-08-02,"For Kids: One Smart Goose",234
"2315",2018-08-02,"Getting Started",184
"2316",2018-08-02,"Recipe Book",111
"2317",2018-08-03,"Advanced Techniques",193
"2318",2018-08-03,"For Kids: One Smart Goose",240
"2319",2018-08-03,"Getting Started",183
"2320",2018-08-03,"Recipe Book",114
"2321",2018-08-04,"Advanced Techniques",213
"2322",2018-08-04,"For Kids: One Smart Goose",260
"2323",2018-08-04,"Getting Started",200
"2324",2018-08-04,"Recipe Book",127
"2325",2018-08-05,"Advanced Techniques",215
"2326",2018-08-05,"For Kids: One Smart Goose",287
"2327",2018-08-05,"Getting Started",214
"2328",2018-08-05,"Recipe Book",133
"2329",2018-08-06,"Advanced Techniques",183
"2330",2018-08-06,"For Kids: One Smart Goose",233
"2331",2018-08-06,"Getting Started",179
"2332",2018-08-06,"Recipe Book",112
"2333",2018-08-07,"Advanced Techniques",182
"2334",2018-08-07,"For Kids: One Smart Goose",232
"2335",2018-08-07,"Getting Started",180
"2336",2018-08-07,"Recipe Book",112
"2337",2018-08-08,"Advanced Techniques",178
"2338",2018-08-08,"For Kids: One Smart Goose",231
"2339",2018-08-08,"Getting Started",175
"2340",2018-08-08,"Recipe Book",111
"2341",2018-08-09,"Advanced Techniques",179
"2342",2018-08-09,"For Kids: One Smart Goose",230
"2343",2018-08-09,"Getting Started",180
"2344",2018-08-09,"Recipe Book",110
"2345",2018-08-10,"Advanced Techniques",197
"2346",2018-08-10,"For Kids: One Smart Goose",247
"2347",2018-08-10,"Getting Started",193
"2348",2018-08-10,"Recipe Book",115
"2349",2018-08-11,"Advanced Techniques",204
"2350",2018-08-11,"For Kids: One Smart Goose",262
"2351",2018-08-11,"Getting Started",209
"2352",2018-08-11,"Recipe Book",129
"2353",2018-08-12,"Advanced Techniques",212
"2354",2018-08-12,"For Kids: One Smart Goose",285
"2355",2018-08-12,"Getting Started",217
"2356",2018-08-12,"Recipe Book",133
"2357",2018-08-13,"Advanced Techniques",176
"2358",2018-08-13,"For Kids: One Smart Goose",237
"2359",2018-08-13,"Getting Started",181
"2360",2018-08-13,"Recipe Book",110
"2361",2018-08-14,"Advanced Techniques",180
"2362",2018-08-14,"For Kids: One Smart Goose",234
"2363",2018-08-14,"Getting Started",185
"2364",2018-08-14,"Recipe Book",113
"2365",2018-08-15,"Advanced Techniques",176
"2366",2018-08-15,"For Kids: One Smart Goose",231
"2367",2018-08-15,"Getting Started",181
"2368",2018-08-15,"Recipe Book",114
"2369",2018-08-16,"Advanced Techniques",185
"2370",2018-08-16,"For Kids: One Smart Goose",232
"2371",2018-08-16,"Getting Started",186
"2372",2018-08-16,"Recipe Book",115
"2373",2018-08-17,"Advanced Techniques",193
"2374",2018-08-17,"For Kids: One Smart Goose",259
"2375",2018-08-17,"Getting Started",198
"2376",2018-08-17,"Recipe Book",122
"2377",2018-08-18,"Advanced Techniques",214
"2378",2018-08-18,"For Kids: One Smart Goose",292
"2379",2018-08-18,"Getting Started",233
"2380",2018-08-18,"Recipe Book",135
"2381",2018-08-19,"Advanced Techniques",235
"2382",2018-08-19,"For Kids: One Smart Goose",307
"2383",2018-08-19,"Getting Started",242
"2384",2018-08-19,"Recipe Book",152
"2385",2018-08-20,"Advanced Techniques",189
"2386",2018-08-20,"For Kids: One Smart Goose",254
"2387",2018-08-20,"Getting Started",204
"2388",2018-08-20,"Recipe Book",126
"2389",2018-08-21,"Advanced Techniques",189
"2390",2018-08-21,"For Kids: One Smart Goose",247
"2391",2018-08-21,"Getting Started",197
"2392",2018-08-21,"Recipe Book",122
"2393",2018-08-22,"Advanced Techniques",174
"2394",2018-08-22,"For Kids: One Smart Goose",246
"2395",2018-08-22,"Getting Started",190
"2396",2018-08-22,"Recipe Book",120
"2397",2018-08-23,"Advanced Techniques",181
"2398",2018-08-23,"For Kids: One Smart Goose",229
"2399",2018-08-23,"Getting Started",194
"2400",2018-08-23,"Recipe Book",114
"2401",2018-08-24,"Advanced Techniques",182
"2402",2018-08-24,"For Kids: One Smart Goose",243
"2403",2018-08-24,"Getting Started",198
"2404",2018-08-24,"Recipe Book",123
"2405",2018-08-25,"Advanced Techniques",199
"2406",2018-08-25,"For Kids: One Smart Goose",262
"2407",2018-08-25,"Getting Started",213
"2408",2018-08-25,"Recipe Book",133
"2409",2018-08-26,"Advanced Techniques",204
"2410",2018-08-26,"For Kids: One Smart Goose",275
"2411",2018-08-26,"Getting Started",230
"2412",2018-08-26,"Recipe Book",135
"2413",2018-08-27,"Advanced Techniques",173
"2414",2018-08-27,"For Kids: One Smart Goose",227
"2415",2018-08-27,"Getting Started",190
"2416",2018-08-27,"Recipe Book",115
"2417",2018-08-28,"Advanced Techniques",167
"2418",2018-08-28,"For Kids: One Smart Goose",232
"2419",2018-08-28,"Getting Started",191
"2420",2018-08-28,"Recipe Book",112
"2421",2018-08-29,"Advanced Techniques",166
"2422",2018-08-29,"For Kids: One Smart Goose",224
"2423",2018-08-29,"Getting Started",184
"2424",2018-08-29,"Recipe Book",114
"2425",2018-08-30,"Advanced Techniques",169
"2426",2018-08-30,"For Kids: One Smart Goose",227
"2427",2018-08-30,"Getting Started",188
"2428",2018-08-30,"Recipe Book",115
"2429",2018-08-31,"Advanced Techniques",176
"2430",2018-08-31,"For Kids: One Smart Goose",244
"2431",2018-08-31,"Getting Started",195
"2432",2018-08-31,"Recipe Book",122
"2433",2018-09-01,"Advanced Techniques",193
"2434",2018-09-01,"For Kids: One Smart Goose",270
"2435",2018-09-01,"Getting Started",219
"2436",2018-09-01,"Recipe Book",135
"2437",2018-09-02,"Advanced Techniques",198
"2438",2018-09-02,"For Kids: One Smart Goose",281
"2439",2018-09-02,"Getting Started",222
"2440",2018-09-02,"Recipe Book",136
"2441",2018-09-03,"Advanced Techniques",162
"2442",2018-09-03,"For Kids: One Smart Goose",232
"2443",2018-09-03,"Getting Started",186
"2444",2018-09-03,"Recipe Book",117
"2445",2018-09-04,"Advanced Techniques",167
"2446",2018-09-04,"For Kids: One Smart Goose",234
"2447",2018-09-04,"Getting Started",187
"2448",2018-09-04,"Recipe Book",116
"2449",2018-09-05,"Advanced Techniques",164
"2450",2018-09-05,"For Kids: One Smart Goose",226
"2451",2018-09-05,"Getting Started",191
"2452",2018-09-05,"Recipe Book",114
"2453",2018-09-06,"Advanced Techniques",162
"2454",2018-09-06,"For Kids: One Smart Goose",225
"2455",2018-09-06,"Getting Started",190
"2456",2018-09-06,"Recipe Book",115
"2457",2018-09-07,"Advanced Techniques",166
"2458",2018-09-07,"For Kids: One Smart Goose",244
"2459",2018-09-07,"Getting Started",195
"2460",2018-09-07,"Recipe Book",126
"2461",2018-09-08,"Advanced Techniques",187
"2462",2018-09-08,"For Kids: One Smart Goose",266
"2463",2018-09-08,"Getting Started",218
"2464",2018-09-08,"Recipe Book",133
"2465",2018-09-09,"Advanced Techniques",195
"2466",2018-09-09,"For Kids: One Smart Goose",270
"2467",2018-09-09,"Getting Started",221
"2468",2018-09-09,"Recipe Book",139
"2469",2018-09-10,"Advanced Techniques",160
"2470",2018-09-10,"For Kids: One Smart Goose",233
"2471",2018-09-10,"Getting Started",192
"2472",2018-09-10,"Recipe Book",120
"2473",2018-09-11,"Advanced Techniques",165
"2474",2018-09-11,"For Kids: One Smart Goose",236
"2475",2018-09-11,"Getting Started",187
"2476",2018-09-11,"Recipe Book",122
"2477",2018-09-12,"Advanced Techniques",163
"2478",2018-09-12,"For Kids: One Smart Goose",224
"2479",2018-09-12,"Getting Started",186
"2480",2018-09-12,"Recipe Book",116
"2481",2018-09-13,"Advanced Techniques",160
"2482",2018-09-13,"For Kids: One Smart Goose",233
"2483",2018-09-13,"Getting Started",188
"2484",2018-09-13,"Recipe Book",115
"2485",2018-09-14,"Advanced Techniques",173
"2486",2018-09-14,"For Kids: One Smart Goose",240
"2487",2018-09-14,"Getting Started",200
"2488",2018-09-14,"Recipe Book",124
"2489",2018-09-15,"Advanced Techniques",186
"2490",2018-09-15,"For Kids: One Smart Goose",268
"2491",2018-09-15,"Getting Started",221
"2492",2018-09-15,"Recipe Book",139
"2493",2018-09-16,"Advanced Techniques",197
"2494",2018-09-16,"For Kids: One Smart Goose",275
"2495",2018-09-16,"Getting Started",216
"2496",2018-09-16,"Recipe Book",145
"2497",2018-09-17,"Advanced Techniques",168
"2498",2018-09-17,"For Kids: One Smart Goose",225
"2499",2018-09-17,"Getting Started",188
"2500",2018-09-17,"Recipe Book",120
"2501",2018-09-18,"Advanced Techniques",163
"2502",2018-09-18,"For Kids: One Smart Goose",223
"2503",2018-09-18,"Getting Started",190
"2504",2018-09-18,"Recipe Book",119
"2505",2018-09-19,"Advanced Techniques",161
"2506",2018-09-19,"For Kids: One Smart Goose",236
"2507",2018-09-19,"Getting Started",186
"2508",2018-09-19,"Recipe Book",117
"2509",2018-09-20,"Advanced Techniques",161
"2510",2018-09-20,"For Kids: One Smart Goose",229
"2511",2018-09-20,"Getting Started",190
"2512",2018-09-20,"Recipe Book",121
"2513",2018-09-21,"Advanced Techniques",168
"2514",2018-09-21,"For Kids: One Smart Goose",244
"2515",2018-09-21,"Getting Started",197
"2516",2018-09-21,"Recipe Book",128
"2517",2018-09-22,"Advanced Techniques",182
"2518",2018-09-22,"For Kids: One Smart Goose",263
"2519",2018-09-22,"Getting Started",215
"2520",2018-09-22,"Recipe Book",139
"2521",2018-09-23,"Advanced Techniques",196
"2522",2018-09-23,"For Kids: One Smart Goose",272
"2523",2018-09-23,"Getting Started",224
"2524",2018-09-23,"Recipe Book",144
"2525",2018-09-24,"Advanced Techniques",159
"2526",2018-09-24,"For Kids: One Smart Goose",232
"2527",2018-09-24,"Getting Started",187
"2528",2018-09-24,"Recipe Book",118
"2529",2018-09-25,"Advanced Techniques",160
"2530",2018-09-25,"For Kids: One Smart Goose",234
"2531",2018-09-25,"Getting Started",184
"2532",2018-09-25,"Recipe Book",121
"2533",2018-09-26,"Advanced Techniques",163
"2534",2018-09-26,"For Kids: One Smart Goose",229
"2535",2018-09-26,"Getting Started",189
"2536",2018-09-26,"Recipe Book",118
"2537",2018-09-27,"Advanced Techniques",160
"2538",2018-09-27,"For Kids: One Smart Goose",226
"2539",2018-09-27,"Getting Started",194
"2540",2018-09-27,"Recipe Book",125
"2541",2018-09-28,"Advanced Techniques",161
"2542",2018-09-28,"For Kids: One Smart Goose",242
"2543",2018-09-28,"Getting Started",194
"2544",2018-09-28,"Recipe Book",128
"2545",2018-09-29,"Advanced Techniques",184
"2546",2018-09-29,"For Kids: One Smart Goose",268
"2547",2018-09-29,"Getting Started",216
"2548",2018-09-29,"Recipe Book",140
"2549",2018-09-30,"Advanced Techniques",192
"2550",2018-09-30,"For Kids: One Smart Goose",279
"2551",2018-09-30,"Getting Started",234
"2552",2018-09-30,"Recipe Book",149
"2553",2018-10-01,"Advanced Techniques",159
"2554",2018-10-01,"For Kids: One Smart Goose",233
"2555",2018-10-01,"Getting Started",188
"2556",2018-10-01,"Recipe Book",123
"2557",2018-10-02,"Advanced Techniques",155
"2558",2018-10-02,"For Kids: One Smart Goose",225
"2559",2018-10-02,"Getting Started",185
"2560",2018-10-02,"Recipe Book",121
"2561",2018-10-03,"Advanced Techniques",158
